p,-0.25763152581368459,-0.48458704684640513,-0.24085769184979944,-0.42765468766747161,-0.21087456371013732,-0.43196375139663623,-0.24357103730075894,-0.42677691758016106,-0.17668527198763201,-0.43636193202099172,-0.24082261657194312,-0.42723945651762057
H,0.10151683298825286,0,0,0,0,0,0,0,0,0,0,0
H,0,65.154856573397552,0,0,0,0,0,0,0,0,0,0
H,0,0,4741.7930660141501,0,0,0,0,0,0,0,0,0
H,0,0,0,24081.678874057154,0,0,0,0,0,0,0,0
H,0,0,0,0,0.092509668040474738,0,0,0,0,0,0,0
H,0,0,0,0,0,65.21009460234913,0,0,0,0,0,0
H,0,0,0,0,0,0,4741.2091956467648,0,0,0,0,0
H,0,0,0,0,0,0,0,24079.132078541224,0,0,0,0
H,0,0,0,0,0,0,0,0,0.094317461463017463,0,0,0
H,0,0,0,0,0,0,0,0,0,65.206623252453184,0,0
H,0,0,0,0,0,0,0,0,0,0,4741.6840054833838,0
H,0,0,0,0,0,0,0,0,0,0,0,24081.347958209557
