p,0.30946082863524321,-0.11067317430550201,0.2831732165216938,-0.10653244013041342,0.25500627770735251,-0.10113925608318748,0.28311846904096544,-0.10702507886865271,0.25782354217955605,-0.09987939203111014,0.28317423480798204,-0.10659192033778075
H,0.030397803292962253,0,0,0,0,0,0,0,0,0,0,0
H,0,0.25485106464873519,0,0,0,0,0,0,0,0,0,0
H,0,0,0.27348513922147338,0,0,0,0,0,0,0,0,0
H,0,0,0,0.30002910903085545,0,0,0,0,0,0,0,0
H,0,0,0,0,0.030222924791749026,0,0,0,0,0,0,0
H,0,0,0,0,0,0.25514346892622258,0,0,0,0,0,0
H,0,0,0,0,0,0,0.27348492910510974,0,0,0,0,0
H,0,0,0,0,0,0,0,0.30002661063576291,0,0,0,0
H,0,0,0,0,0,0,0,0,0.030248783284604432,0,0,0
H,0,0,0,0,0,0,0,0,0,0.25520623974564155,0,0
H,0,0,0,0,0,0,0,0,0,0,0.27348516126960026,0
H,0,0,0,0,0,0,0,0,0,0,0,0.300028934982767
