p,1.0257091522216797,0.18813808262348175,0.037612378597259521,0.023913592100143433
H,0,0,-0.19936518371105194,-0.017986949533224106
H,0,0,0.017986949533224106,-0.19936518371105194
H,-0.19965380430221558,-0.013494739308953285,0,0
H,0.013494739308953285,-0.19965380430221558,0,0
H,-0.19653859734535217,0,0,0
H,0,-0.19653859734535217,0,0
H,0,0,-0.19486367702484131,-0.0087714977562427521
H,0,0,0.0087714977562427521,-0.19486367702484131
H,0.23927229642868042,0,0,0
H,0,0.23927229642868042,0,0
H,0,0,0.24180018901824951,0
H,0,0,0,0.24180018901824951
