p,-0.088141910025989686,-0.39734792878591324,-0.10329103806393515,-0.34261965230279601,-0.04317542432435667,-0.412170649439704,-0.075281495282198255,-0.45022401250859173,0.030526055173085855,-0.50648443038223778,-0.0035167743405499323,-0.46241153115905148
H,0.0300690885615283,0,0,0,0,0,0,0,0,0,0,0
H,0,1.2410419576211142,0,0,0,0,0,0,0,0,0,0
H,0,0,0.030110594615709238,0,0,0,0,0,0,0,0,0
H,0,0,0,1.2430495163274475,0,0,0,0,0,0,0,0
H,0,0,0,0,0.030023988778139686,0,0,0,0,0,0,0
H,0,0,0,0,0,1.2403550131835481,0,0,0,0,0,0
H,0,0,0,0,0,0,0.030010025301928225,0,0,0,0,0
H,0,0,0,0,0,0,0,1.2378978204010391,0,0,0,0
H,0,0,0,0,0,0,0,0,0.030012902024926826,0,0,0
H,0,0,0,0,0,0,0,0,0,1.2331489233892945,0,0
H,0,0,0,0,0,0,0,0,0,0,0.030012940386094939,0
H,0,0,0,0,0,0,0,0,0,0,0,1.2374544960966156
