p,0.28953650919020152,-0.087414170680588058,0.28199995638016678,-0.086156378273644335,0.25929758159748884,-0.081364430068703739,0.2965028723777246,-0.090741004144502535,0.27769340127314801,-0.086168411360535338,0.30825279392445964,-0.088071637301724195
H,0.030304591315920719,0,0,0,0,0,0,0,0,0,0,0
H,0,0.21365595390123068,0,0,0,0,0,0,0,0,0,0
H,0,0,0.030266926504691156,0,0,0,0,0,0,0,0,0
H,0,0,0,0.21369409790061153,0,0,0,0,0,0,0,0
H,0,0,0,0,0.030248019267893073,0,0,0,0,0,0,0
H,0,0,0,0,0,0.21378919273458605,0,0,0,0,0,0
H,0,0,0,0,0,0,0.030318024741705578,0,0,0,0,0
H,0,0,0,0,0,0,0,0.21353627190992733,0,0,0,0
H,0,0,0,0,0,0,0,0,0.030345145420311238,0,0,0
H,0,0,0,0,0,0,0,0,0,0.2136444684121899,0,0
H,0,0,0,0,0,0,0,0,0,0,0.030318330667199821,0
H,0,0,0,0,0,0,0,0,0,0,0,0.21357510856971956
