0.89337754249572754,0.078106231987476349,0.96540075540542603,0.012544212862849236,0.89800786972045898,0.11383543163537979,1.0889781713485718,0.018878065049648285,0.99668782949447632,0.12906573712825775,0.94308018684387207,0.019792744889855385
1.0081453323364258,0.11759607493877411,0.90907001495361328,0.15389528870582581,1.0013383626937866,0.16251847147941589,0.89123499393463135,0.080909170210361481,1.1582623720169067,0.11759066581726074,0.92400079965591431,-0.010728960856795311
0.9672815203666687,0.28183531761169434,0.92672961950302124,0.14268851280212402,0.99267756938934326,0.081258907914161682,0.84208202362060547,0.19793638586997986,1.0941296815872192,-0.0024413242936134338,0.85341054201126099,-0.012819208204746246
0.77269601821899414,0.34142109751701355,0.99802964925765991,0.2828184962272644,0.93199890851974487,0.2419721782207489,0.87488770484924316,0.25631940364837646,1.0743250846862793,0.060588572174310684,0.91332060098648071,0.090387344360351562
0.89710438251495361,0.33918431401252747,0.91108852624893188,0.22758263349533081,0.89153659343719482,0.14121095836162567,0.91500246524810791,0.21914771199226379,0.9349481463432312,0.18090198934078217,0.84402745962142944,0.1113802045583725
0.8872295618057251,0.35032817721366882,0.80341428518295288,0.28397151827812195,0.71793943643569946,0.23888243734836578,0.9401698112487793,0.18623225390911102,0.87213224172592163,0.2064768373966217,0.73157620429992676,0.026723198592662811
0.70152193307876587,0.41665321588516235,0.69168347120285034,0.35039085149765015,0.64588272571563721,0.27873194217681885,0.7796674370765686,0.30100107192993164,0.87622827291488647,0.25937601923942566,0.74764448404312134,0.12822078168392181
0.76974540948867798,0.35790741443634033,0.58637553453445435,0.31286698579788208,0.66498351097106934,0.14870348572731018,0.67920058965682983,0.29013308882713318,0.8116307258605957,0.28087612986564636,0.66010487079620361,0.058232471346855164
0.69875067472457886,0.53245019912719727,0.45075252652168274,0.30225753784179688,0.42541056871414185,0.22861608862876892,0.70478641986846924,0.3391399085521698,0.63048076629638672,0.21362385153770447,0.57532602548599243,0.014126308262348175
0.59443497657775879,0.41403907537460327,0.39494353532791138,0.37506914138793945,0.45285958051681519,0.07228851318359375,0.59250611066818237,0.37620300054550171,0.61569124460220337,0.32575869560241699,0.54927867650985718,0.14191080629825592
0.48537421226501465,0.45869636535644531,0.28125384449958801,0.37097424268722534,0.38369274139404297,0.19271625578403473,0.48985543847084045,0.29649180173873901,0.51498293876647949,0.17353576421737671,0.48461708426475525,0.095994137227535248
0.39146071672439575,0.53040874004364014,0.27523595094680786,0.34876960515975952,0.19955715537071228,0.15369254350662231,0.49428918957710266,0.33983743190765381,0.33487313985824585,0.34255266189575195,0.36534923315048218,0.083465829491615295
0.27260857820510864,0.47971460223197937,0.09412006288766861,0.37148687243461609,0.19788768887519836,0.11950435489416122,0.33936727046966553,0.3559221625328064,0.27662205696105957,0.21130308508872986,0.09326084703207016,0.044391192495822906
0.084969520568847656,0.4472929835319519,-0.072332948446273804,0.27707988023757935,0.16527891159057617,0.036531798541545868,0.13268366456031799,0.25628015398979187,0.3289949893951416,0.25327295064926147,0.08443768322467804,0.051894683390855789
0.10566779971122742,0.37665447592735291,-0.23526163399219513,0.10790503025054932,0.16566073894500732,0.024169102311134338,0.12557300925254822,0.087436594069004059,0.17301839590072632,0.14717695116996765,-0.060455590486526489,0.015157869085669518
-0.0025635780766606331,0.22325839102268219,-0.34780639410018921,0.060552194714546204,-0.031199229881167412,-0.042313799262046814,0.16802129149436951,0.17449659109115601,0.20602089166641235,0.18987861275672913,-0.085494175553321838,-0.194691002368927
