p,-0.086774963798166238,0.21708710007316503,-0.42111263305263508,1.1449478658654924,-0.10411575854395833,0.12869834910360209,0.13686998106704629,-0.17522846771287323,-0.37727556089422504,0.30771809525955818,-0.41185345413635327,-0.21713277746390766,0.065232836136522476,0.019576755542418889,-0.061366822737145846,0.27296015805273088,0.012445025617508791,0.28887673187746843,-0.013946224887309153,-0.42729497044295212,-0.010005638593537296,-0.14639173199964459,0.21158905122626578,0.22496693753838187
H,0,0,0,0,0.0079166754367374637,0,12.356491334294089,0.61833993589561698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0.0079166754367374637,0,12.356491334294089,0.61833993589561698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0.0079166754367374637,-0.61833993589561675,12.356491334294086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0.0079166754367374637,-0.61833993589561664,12.356491334294084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0.0082355702974272749,0.00041212200713010988,11.737601469958545,1.1777711587130266,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0.0082355702974272749,0.00041212200713010988,11.737601469958545,1.1777711587130266,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,-0.00041212200713010988,0.0082355702974272749,-1.1777711587130266,11.737601469958543,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,-0.00041212200713010988,0.0082355702974272749,-1.1777711587130266,11.737601469958543,0,0,0,0,0,0,0,0,0,0,0,0
H,0.10041521080479861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0.10041521080479861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0.06104104737339458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0.06104104737339458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0.10041521080479861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0.10041521080479861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0.06104104737339458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0.06104104737339458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0.1004208600924702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0.1004208600924702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0.12378970002707478,0,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0.12378970002707478,0,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0.1004208600924702,0,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004208600924702,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12378970002707478,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12378970002707478,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10996462032294774,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10996462032294774,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.980962779575636,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.980962779575634,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10996462032294774,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10996462032294774,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.980962779575636,0
H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.980962779575634
