1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.765000635813878560e-01,1.323883779056510834e-01,-1.000000000000000056e-01,0.000000000000000000e+00,-7.647103799632329335e-02,-2.554366746808417465e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.314806650884716072e-02,-5.658837288152316486e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.432444291038682010e-02,-7.663123177980692147e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.626804546460783985e-02,7.468146527259797440e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.444355595924439573e-02,2.074735423432112064e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.319212364211473254e-01,9.886366160938747649e-02,-1.970269036271320440e-01,-1.821182750296594655e-02,-3.094153308868508728e-02,-5.060463060467028373e-02,7.647103799632329682e-03,2.554366746808417812e-03,-3.377186966511507016e-02,1.530201707476017831e-02,-2.314806650884716332e-03,5.658837288152317006e-03,-7.859740321753905246e-03,-2.551356671443989754e-02,-4.432444291038682531e-03,7.663123177980692667e-03,-7.042625916239840522e-02,1.149053181246554867e-01,8.626804546460784678e-03,-7.468146527259797614e-03,4.304315300541822209e-02,-7.830674007595458952e-02,-8.444355595924440613e-03,-2.074735423432112150e-03
8.814064389747204853e-01,1.584566955830450929e-01,-2.880856749437654130e-01,-3.778284291740666156e-02,-1.092791389740568747e-01,-1.172725949144234336e-01,1.056657940034663908e-02,7.979203163568484095e-03,-7.057908233423015876e-02,6.343770152802839790e-02,7.953905429046617508e-04,3.978260114380125986e-03,-1.317886351469874269e-02,-6.016157562190235092e-02,-3.999937904725061645e-03,9.946305721021023172e-03,7.083430134566902348e-02,2.884829766503427262e-02,1.598706676648066483e-02,-1.848313401215398444e-02,-1.860855720460644069e-03,-3.418039803246684244e-02,-1.259287750696532447e-02,5.348929382184050563e-03
7.592264420185047546e-01,1.618807480781613295e-01,-3.725523122416884436e-01,-6.771955752749478363e-02,2.113433962771323060e-02,-8.760138807572218078e-02,2.103184770047894850e-02,2.018221892871796194e-02,-3.186048121977147485e-03,6.416258381023388913e-02,7.650504209912000787e-03,-2.350743995969911335e-03,1.814592204166493722e-02,2.165569878357122280e-02,-3.151756591202583332e-03,1.570157108012489727e-02,1.042583147856546433e-01,2.239831496920478143e-03,9.723185135237628895e-03,-2.045775968024030750e-02,-3.932931077600143599e-02,-8.259820952471230715e-02,-1.259432707916062488e-02,8.107397357454099868e-03
6.629466730927043860e-01,1.862563243297385707e-01,-4.427858861824064962e-01,-1.020126580840220176e-01,-1.398344170832913416e-02,-1.295111652604987174e-01,1.778370404924540377e-02,2.986251340144020772e-02,-1.064352534675214873e-02,-7.651461261801439928e-04,8.038340778526432279e-03,-8.371896039649717736e-03,7.896051692409383760e-02,-4.115238186589906255e-02,-5.727547628474525393e-03,1.328142775251613290e-02,6.478020691126215591e-02,2.828259560820838014e-02,2.541305088396930180e-04,-2.007073697416892830e-02,-1.793313687326280118e-02,-1.043206217783866491e-01,-8.986100442107959954e-03,1.569038630558469705e-02
6.614868260192195981e-01,1.013098234386363011e-01,-5.012484635504969033e-01,-1.420223434263157281e-01,-1.218251928038218829e-01,-4.085087841211568205e-02,1.758617775515537024e-02,4.351193756379123645e-02,-8.526263911795801953e-02,-5.541235454403920652e-02,9.468939721067694271e-03,-7.843470054207759765e-03,1.140031494706498505e-01,2.803147223185321196e-02,-1.424839485098374978e-02,1.702907864572652738e-02,6.155570759666668945e-02,4.456998585289409509e-02,-5.227357991498973386e-03,-2.276129734070986982e-02,-3.481336789598944020e-02,-1.330550174627590510e-01,-7.917075414328574035e-03,2.557780340731572247e-02
6.616081453610145324e-01,2.463532759428328223e-01,-5.572110967590051533e-01,-1.761954151955836823e-01,-2.479675117136671825e-02,-5.041692657185531390e-02,2.749527290295187068e-02,4.820046014429727604e-02,-1.208166940128632683e-01,1.921627903970076628e-02,1.832625736975513481e-02,-1.782472325488240750e-03,1.282472450470041048e-01,9.860995204063416342e-02,-2.640678198977625818e-02,1.341125155831272495e-02,1.076150790037594396e-01,1.439811312956302825e-01,-1.021843996559864721e-02,-2.733642563580435808e-02,-1.148575388891482085e-01,-1.592900070374431432e-01,-5.658388643711007547e-03,3.833021381615153711e-02
6.174810392759900735e-01,2.376183668726058462e-01,-6.111377338623303901e-01,-2.274429148640558229e-01,-1.383191002027477773e-03,2.494701093760663679e-02,2.740662029942672606e-02,5.430915151082620768e-02,3.077133176495855382e-03,-1.107494159004057677e-02,3.038237752625211688e-02,-2.781630702052737339e-03,1.468162479689812117e-01,1.694881035900151767e-02,-3.973390527502646680e-02,2.153483927799586597e-03,4.721501458422577152e-02,4.541326421549579662e-02,-1.955683885287600593e-02,-4.207236671892813917e-02,-8.417377894022945450e-02,-1.212873697244793852e-01,3.956465229555292465e-03,5.373898682566728702e-02
4.271738021506199523e-01,2.945759485467689953e-01,-6.577671091222464517e-01,-2.801793651708904265e-01,4.528590134292519165e-02,2.142501945359876273e-02,2.467337948254152633e-02,5.283897701882224462e-02,-1.318955131386701646e-02,-6.750446323525327585e-02,3.002368099314174296e-02,-1.458916174143652829e-04,8.093169938954407339e-02,2.523327998247490087e-02,-5.427503955720794360e-02,-1.530778546928635627e-03,4.325467836211316364e-02,1.641483367519672998e-01,-2.206422664561187227e-02,-4.732409865867723969e-02,-2.446604981799690298e-02,-1.721812476376671786e-01,9.676755994292671192e-03,6.572962931242963547e-02
