p,1.0475363731384277,0.08259505033493042,0.047615714371204376,0.0055542439222335815
H,-0.099974863231182098,-0.0035417228937149048,0.099895574152469635,0.0040598902851343155
H,0.0035417228937149048,-0.099974863231182098,-0.0040598902851343155,0.099895574152469635
H,0.09991435706615448,0.0034361756406724453,-0.099963560700416565,-0.0039591584354639053
H,-0.0034361756406724453,0.09991435706615448,0.0039591584354639053,-0.099963560700416565
H,-0.071692816913127899,0,0.047795236110687256,0
H,0,-0.071692816913127899,0,0.047795236110687256
H,0.047688469290733337,0.0014308448880910873,-0.071532681584358215,-0.0021462664008140564
H,-0.0014308448880910873,0.047688469290733337,0.0021462664008140564,-0.071532681584358215
H,0.16486464440822601,0,0,0
H,0,0.16486464440822601,0,0
H,0,0,0.16540366411209106,0
H,0,0,0,0.16540366411209106
