5.871080470970735377e-03,1.222431204958953840e-03,-7.171958398227651355e-03,-3.947360581187277576e-03,1.713799300987367547e-02,-9.512447032735118699e-03,-5.222794039807077127e-03,-5.721286105539074782e-03,-1.282138898964280127e-03,9.922812420886575197e-04,2.584039515348357519e-03,-8.535299776972036720e-03,2.508680563027781280e-02
-1.621357936870493344e-02,6.024461131244607248e-06,1.472749268065065564e-03,-1.034800015541449854e-02,-1.064853621953854024e-02,-1.513275431073659097e-02,-2.427739124515215785e-03,-1.504614728131320120e-02,5.196623550835943739e-03,-4.542597535529427008e-03,8.520559362769519751e-03,-7.984148072534957147e-03,3.362720584252617412e-02
2.242266978535523148e-03,-8.978364742953251834e-03,4.749282102193719268e-03,-7.891784466709862375e-03,-1.096853927053720312e-02,-8.800028093466534529e-03,4.672907823149052842e-03,-1.462179695551839992e-02,1.714006038055942982e-02,-8.079875745866467798e-03,9.617838023872227193e-03,-1.489414695208302226e-02,3.573879660431335953e-02
1.723644667200430192e-03,-6.827863281646657373e-03,8.824884334254656792e-03,-1.171213935451849431e-02,-1.638890586810143324e-02,-2.612686153759331137e-03,1.423322648901853560e-02,-2.056331076909259648e-02,-1.228062207749447410e-02,-1.260349818828590367e-02,3.705374464391231193e-03,-1.437298061687084481e-02,4.117614026589249548e-02
1.446759197016356246e-02,-6.324327295249235897e-03,7.285919417540476228e-03,-1.730571116358707584e-02,-1.686098993041940108e-02,-3.321577574376826519e-03,1.263781705872840666e-02,-1.713363897893921406e-02,-1.965137159034696657e-02,-1.114302236475416333e-02,9.126221395663269842e-03,-1.274013983495281971e-02,4.589580471302264625e-02
3.784130911134664377e-03,-2.541417942315382650e-03,3.701474899730827772e-03,-1.873467125046290177e-02,-2.094803129683137088e-02,-6.243551621598626700e-03,1.416740705034813530e-02,-2.385263423005597877e-02,-3.773631645892894237e-03,-1.227564598278489683e-03,1.707046138345141850e-02,-1.748535050670989299e-02,4.739006387780363150e-02
-6.930232824836513039e-03,-6.547992908944380575e-03,4.403655963240993287e-03,-1.658992911655761404e-02,1.514054273753245861e-02,-8.419420971279685528e-03,1.645410215467923987e-02,-1.611504238036643583e-02,1.300646651214243388e-02,-1.036090893130346691e-02,8.549140559165058217e-03,-2.198096569323308713e-02,4.526416117321756249e-02
6.161486486393308315e-03,-5.418900404034233953e-03,8.627026144006677555e-03,-8.726848308807703958e-03,-9.438143326340742156e-04,-7.905972193413816906e-03,2.208453401116733383e-02,-1.268348477400418201e-02,8.642095904591695632e-03,-4.231804736498208375e-03,9.772355634529161783e-04,-2.749281379158120125e-02,4.218184753661850805e-02
4.715031539342384725e-03,-8.579585430451536210e-03,1.676360275503274710e-02,-7.289615929103002157e-03,-4.308286322757814979e-03,-7.792194040902027108e-03,2.523364006903155987e-02,-6.140980654094053970e-03,8.556863639139378197e-03,-6.181247506539325198e-03,7.015519916883594664e-03,-3.620240617127439692e-02,5.152654663574057076e-02
4.828627840613997080e-03,-1.789163826559408282e-02,1.697174169759263496e-02,-1.336222560433369955e-02,-1.549638938725894644e-03,-7.446828681260557470e-03,2.529668056885930882e-02,-1.548758798811608606e-02,-1.867830612896528852e-02,-5.851041355197296456e-03,1.095195853162023170e-02,-3.323853635443849153e-02,5.792684199223336466e-02
