p,0.050304711644820754,-0.41853510365494689,0.058424514709163239,-0.37083876718363629,0.059173110286975299,-0.3471328498143737,0.056679986360845806,-0.37342739745199444,0.067703147421575766,-0.34722541166272919,0.058247873206667827,-0.37074236251750486
H,0.036190844835896227,0,0,0,0,0,0,0,0,0,0,0
H,0,1.047238665501621,0,0,0,0,0,0,0,0,0,0
H,0,0,1.9631629909406323,0,0,0,0,0,0,0,0,0
H,0,0,0,4.7062856834621591,0,0,0,0,0,0,0,0
H,0,0,0,0,0.036192382017118205,0,0,0,0,0,0,0
H,0,0,0,0,0,1.0522493023205646,0,0,0,0,0,0
H,0,0,0,0,0,0,1.9631220619800356,0,0,0,0,0
H,0,0,0,0,0,0,0,4.7055655363955218,0,0,0,0
H,0,0,0,0,0,0,0,0,0.03619251103827649,0,0,0
H,0,0,0,0,0,0,0,0,0,1.0523271660170408,0,0
H,0,0,0,0,0,0,0,0,0,0,1.9631553140905444,0
H,0,0,0,0,0,0,0,0,0,0,0,4.7061371918722816
