8.178737564186452924e-03,2.597074010614538672e-02,5.354097330419301665e-02
4.087341828570095759e-02,1.226630303322813476e-02,4.446361100321007120e-02
2.040708845980325134e-02,6.126967562996756683e-02,4.015797421654540567e-02
3.143634411054337108e-02,4.464669557599727084e-02,2.568874049472497784e-02
-4.790663973770658418e-03,1.962739413627546600e-02,2.332130269944481665e-02
1.039309436129767783e-02,1.145964732553678145e-02,2.522453924253131863e-02
-1.528717340498485407e-02,-7.919500535238864838e-03,3.238343302217336350e-02
-1.948582189356159317e-02,2.344805257361841366e-02,7.910114044128377375e-03
-8.481313279325886079e-03,-2.295614179220625481e-02,9.307036467078463882e-03
-4.062067863109701527e-02,-2.751955097731585351e-02,2.100192886415836249e-02
-7.205111979685094314e-02,-2.982202460038115704e-02,4.857703723058355919e-03
-6.284795477265056607e-02,8.723088628842598155e-03,-3.581842017487713026e-02
-1.010829880302503148e-01,-3.689342234212873717e-02,-4.425224863351903681e-02
-6.931072722917805407e-02,-3.413394048577320788e-02,-9.123139412807533544e-03
-8.264999896946995106e-02,-4.497531064748276630e-02,-4.960954892755741613e-02
-9.631561189972751014e-02,-2.802352272240399983e-02,-6.728919875684256924e-02
-1.180408183430350366e-01,-9.418200948187353816e-02,-6.400559264767846646e-02
-1.043102729415444907e-01,-6.516312031989984765e-02,-3.156030786791286236e-02
-1.478588659639955560e-01,-6.812257657820051937e-02,-9.220327156052154915e-02
-1.646867184284263319e-01,-8.229189481831357400e-02,-7.168925851410461181e-02
-1.491623289487946369e-01,-1.050208094254569680e-01,-6.010458017577870182e-02
-1.935788706525759240e-01,-7.505331129830790371e-02,-7.698230298229136181e-02
-1.722514271595242397e-01,-7.330234744089739185e-02,-8.359930977873276936e-02
-1.843377348862094978e-01,-1.167407200530836270e-01,-1.418940121861340109e-01
-1.728534146600086141e-01,-1.401461607322278535e-01,-1.261926747280878447e-01
-1.664512898742764313e-01,-1.160720154324916126e-01,-1.308282043749692813e-01
-2.223831491942268312e-01,-1.499987765942878415e-01,-1.071071104599751744e-01
-2.401694434558308000e-01,-1.124507764281312827e-01,-1.273890464015468016e-01
-2.213102482601691789e-01,-1.576633070679218651e-01,-1.492031089892137952e-01
-2.291933924222794849e-01,-1.345414219511447962e-01,-1.279683001839079792e-01
-2.229897847616756634e-01,-1.485108133091959937e-01,-1.721802496162397611e-01
-2.789003027207450081e-01,-1.731672977901647092e-01,-1.956112841439978101e-01
-2.579489936579463238e-01,-2.109058166816324131e-01,-1.768050874045948295e-01
-2.744144590827135577e-01,-2.126953012181360958e-01,-1.787180988694906936e-01
