p,0.29051818541437679,-0.23716469965836601,0.22951062875092537,-0.21473227965733144,0.22054163876847435,-0.20451430767099615,0.22912831070914003,-0.21642790363967399,0.18426518374345816,-0.19936965046523802,0.22946903455291337,-0.21496748821422934
H,0.035715303942811347,0,0,0,0,0,0,0,0,0,0,0
H,0,0.50029721699071183,0,0,0,0,0,0,0,0,0,0
H,0,0,0.60838186973607133,0,0,0,0,0,0,0,0,0
H,0,0,0,0.74464647067031953,0,0,0,0,0,0,0,0
H,0,0,0,0,0.035744521140600935,0,0,0,0,0,0,0
H,0,0,0,0,0,0.50233200229509967,0,0,0,0,0,0
H,0,0,0,0,0,0,0.60838043320045421,0,0,0,0,0
H,0,0,0,0,0,0,0,0.74464024069911283,0,0,0,0
H,0,0,0,0,0,0,0,0,0.035747104514900263,0,0,0
H,0,0,0,0,0,0,0,0,0,0.50264352210295049,0,0
H,0,0,0,0,0,0,0,0,0,0,0.60838177627623446,0
H,0,0,0,0,0,0,0,0,0,0,0,0.74464596578087383
