p,0.18271345150591362,-0.33353550140706961,0.15841442736676672,-0.29730074702548026,0.14317424446043786,-0.28232038314360602,0.15744486946781383,-0.29980479860034875,0.17824089585135242,-0.27427546715019524,0.15827394133119346,-0.29764469611651628
H,0.036008997914719502,0,0,0,0,0,0,0,0,0,0,0
H,0,0.73881832857906504,0,0,0,0,0,0,0,0,0,0
H,0,0,1.0435301736237101,0,0,0,0,0,0,0,0,0
H,0,0,0,1.5328213738785994,0,0,0,0,0,0,0,0
H,0,0,0,0,0.036021966234397663,0,0,0,0,0,0,0
H,0,0,0,0,0,0.74246448719587166,0,0,0,0,0,0
H,0,0,0,0,0,0,1.0435280050812632,0,0,0,0,0
H,0,0,0,0,0,0,0,1.5328218625126748,0,0,0,0
H,0,0,0,0,0,0,0,0,0.036023988144039086,0,0,0
H,0,0,0,0,0,0,0,0,0,0.74298519178272304,0,0
H,0,0,0,0,0,0,0,0,0,0,1.0435304300357342,0
H,0,0,0,0,0,0,0,0,0,0,0,1.5328248678890979
