p,0.94000428915023804,0.010788850486278534,-0.14789140224456787,0.010674094781279564
H,0.011515786871314049,5.5198950576595962e-05,0.19945999979972839,-2.9999861794749449e-07
H,-5.5198950576595962e-05,0.011515786871314049,2.9999861794749449e-07,0.19945999979972839
H,0.059999991208314896,0,0,0
H,0,0.059999991208314896,0,0
H,0.0020000005606561899,0,0.05000000074505806,0
H,0,0.0020000005606561899,0,0.05000000074505806
H,0,0,0.05000000074505806,0
H,0,0,0,0.05000000074505806
H,0.074572883546352386,0,0,0
H,0,0.07457287609577179,0,0
H,0,0,0.071947216987609863,0
H,0,0,0,0.071947216987609863
