8.000000000000000444e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01
8.403298956155776933e-01,-2.374492573738098411e-01,-2.500000000000000000e-01,2.500000000000000000e-01
1.133378887394046686e+00,-2.157123866575655358e-01,-2.999999999999999889e-01,-2.999999999999999889e-01
8.201565118762859097e-01,1.428062602672823811e-01,-3.499999999999999778e-01,3.499999999999999778e-01
8.697401981008394678e-01,-1.255707301700248746e-01,-4.000000000000000222e-01,4.000000000000000222e-01
9.048925477468434675e-01,-1.108248775125512398e-01,-4.500000000000000666e-01,4.500000000000000666e-01
1.184810112842177299e+00,-3.706237496736314307e-02,-5.000000000000000000e-01,-5.000000000000000000e-01
1.225688568090306685e+00,4.283042091037178589e-02,-5.500000000000000444e-01,-5.500000000000000444e-01
1.182625085588002722e+00,3.843240045217192757e-01,-5.999999999999999778e-01,-5.999999999999999778e-01
8.064327832156452658e-01,1.277032122261242131e-01,-6.500000000000000222e-01,6.500000000000000222e-01
1.122578295835986895e+00,2.342703083083703675e-01,-7.000000000000000666e-01,7.000000000000000666e-01
7.352442550433441193e-01,6.316909680642807112e-01,-7.500000000000000000e-01,7.500000000000000000e-01
6.837376243706690948e-01,6.698455248138162066e-01,-8.000000000000000444e-01,8.000000000000000444e-01
6.532984126921043133e-01,4.004147177273081892e-01,-8.500000000000000888e-01,8.500000000000000888e-01
8.969291656407203384e-01,8.232446192451635669e-01,-9.000000000000001332e-01,-9.000000000000001332e-01
8.206463791695859378e-01,9.221511958977784973e-01,-9.500000000000001776e-01,-9.500000000000001776e-01
