0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.786003156592836483e-03,5.703519227860270879e-02,-2.319939418114050356e-02,-9.865848419703660693e-03,-6.006524356832804862e-02,2.846887682722322455e-03,4.419163878318005390e-02,-3.661761457749351800e-02,1.848291377240849492e-02,-9.070991745600046063e-02,4.794155057041975948e-02,-4.699098521619943236e-02,2.150897038028767860e-02,-6.589517526254169699e-02,3.181750327928994232e-02,3.165954901465661830e-02,-8.698968140294410789e-02,8.977710745066665166e-02,6.805498135788424011e-03,2.087708598019581002e-02,9.312640661491188021e-02,6.167946962329223098e-02,2.078553514647818456e-02,1.336381567063082976e-02,2.448840567943544599e-01
-2.226454206210359832e-02,-4.573019364522082353e-02,-4.010891283102427374e-02,-1.067684613655133820e-02,6.574750183038587104e-02,-2.864933466128214562e-02,9.830494192622173111e-02,-7.540853254675319861e-02,-4.381309806252384198e-02,8.539216631649700073e-03,6.696028333390395548e-02,-3.724986509833892734e-02,-7.181515500504746796e-02,6.043939615080792804e-02,-1.906453838255747074e-02,1.212079385508647682e-02,-8.508987126404583823e-02,9.737738732010345344e-02,4.633847812187396296e-03,-3.007969723790937522e-02,5.444895385933148924e-02,-6.025686369316553270e-02,5.615606917829643607e-02,2.561322785606658450e-02,2.646544435799209616e-01
4.546565876398789285e-03,-1.449179632829006303e-02,-5.778731481836879569e-02,-3.093262796510840365e-02,-9.491617465118096231e-02,-7.842171460133912086e-02,1.090211366767214890e-01,-2.877193775865440062e-02,-9.371416286265316087e-02,2.728208225275608606e-02,8.968699125997159349e-02,9.102411138207311403e-03,-3.712880378473466803e-02,1.714138232940559670e-03,-3.532761488801835353e-02,-8.702495425527662781e-03,8.151329478521862626e-02,-5.014155417022500560e-02,5.265039696165593058e-02,-6.072404650226286005e-02,-1.792341539287405430e-02,5.111022770860973452e-02,2.199080260993521718e-02,3.489239340979931325e-02,2.702046171084770965e-01
-7.602692653326348360e-02,-3.247696571927441433e-02,-3.531876595409677577e-02,1.713407770952746212e-03,8.858194078250383741e-02,-3.535941359584895277e-02,1.059238903155862443e-01,-5.247493667607870671e-02,3.758124348673223813e-03,4.060379177903557235e-02,5.879100363585699346e-02,6.843386197697223089e-03,-2.727407952414120929e-02,9.435641654419213431e-02,-1.276218047133084559e-02,2.841828513105506757e-02,9.248945898842225732e-02,-4.964354083492716896e-02,1.538932541504181746e-02,-8.878627739429993670e-02,-5.502988215229098756e-04,-3.982433803664606198e-02,3.016982340803216547e-02,5.844677448708168743e-02,2.683101975408186401e-01
-9.184497168904726117e-02,1.817858863764837407e-02,-3.853764209572324573e-02,2.926127131935796211e-03,3.551287236845648843e-02,-9.668243421442877794e-02,5.818866618981574645e-02,-1.730062745129949675e-02,2.418611659856195056e-03,-5.470084496041241473e-02,9.143496549096956361e-03,3.145850910498081132e-02,2.903455808188996901e-02,-6.512671419900172010e-02,1.486775618088807815e-02,-4.650728417224305258e-03,3.818754762049319379e-02,-2.265293073989252393e-02,-2.893150425992314922e-03,-8.608085242938204318e-02,8.734599774734691513e-02,-7.249581117080133863e-02,4.505230571694282538e-02,9.491351601707745389e-02,2.593549467275346188e-01
2.128581193191803056e-02,-9.816058967667407043e-02,-7.172789365555370944e-02,-3.856037282482113748e-02,-7.970569142679359564e-02,3.270035382161116944e-02,2.341294218801728833e-02,-1.015094812426969861e-02,-9.898768323075626818e-02,-6.783838971650027472e-02,4.796995680434911619e-02,-2.534295880937439960e-03,9.746757873317218879e-03,3.837903953853864791e-02,2.819996011876673911e-02,1.770933634252961492e-02,3.039225190052010847e-02,-5.514613810788804305e-02,-4.112172837957675520e-02,-1.114106178718426987e-01,4.243584426950717386e-02,-5.255018250063997476e-02,6.515407299823579301e-02,6.395671609955567993e-02,2.741255180907634648e-01
8.809171687058292566e-02,9.078571540051749711e-02,-8.645522291556378969e-02,-6.699340494282618463e-02,8.297287804408970402e-02,-2.596825994891112377e-02,7.237495347163591664e-02,1.035010228991689596e-03,-9.690867669422650876e-02,8.566371251754506533e-02,1.039479781471035202e-02,1.734110290780586580e-02,-1.436317033653713993e-02,9.333096380873391607e-02,-3.312244218821137204e-03,1.489975683537047429e-02,9.272399541785059096e-02,7.060189109347203562e-02,-7.888583171573954056e-03,-1.294919923064912770e-01,-4.111022158608286514e-02,-2.298045427961495357e-02,4.277672126033384842e-02,1.043422557116486238e-01,3.352599332152510492e-01
5.965903579335507523e-02,2.999278615555303618e-02,-5.834338928035276428e-02,-8.563407433434400140e-02,4.039337545154067510e-02,5.915853388722021322e-02,5.656910739443377772e-02,4.750693666030224999e-02,7.800106836351326789e-02,-3.240096862969283481e-02,5.515012242779248480e-02,7.350645759822868087e-03,-2.488340947201120312e-02,-8.120361203182621668e-02,-2.229782597510484785e-02,-1.493930630021996983e-02,1.565602819923479772e-02,-9.281154524065160505e-02,-4.160832082824586498e-02,-1.671489511728363464e-01,-6.880396373507971508e-03,8.528926941515330151e-03,4.029803097221280883e-02,1.079657941735356341e-01,3.096403272478080448e-01
-9.492985131690850897e-02,9.252968293558500035e-02,-1.273720489466878547e-02,-4.473599431574898366e-02,6.719602410244117363e-02,3.919484121873959698e-02,8.710871985821676267e-02,4.188391613747396991e-02,-1.820941111714602725e-02,-6.534113598583085603e-02,3.435177923310897552e-02,5.475280396364985702e-02,-6.871259146578279076e-02,-4.995142036708093841e-02,-2.299112866089438045e-02,-2.157771661313887326e-02,9.845332941224096968e-03,4.291918454001247829e-02,-3.623239574867097301e-02,-1.411911117775800917e-01,3.203947534354625870e-02,-4.401322061081144876e-02,4.146870257030840778e-02,1.505985424676573592e-01,3.204221934454341003e-01
-2.507747707470575627e-02,2.517198314284729843e-02,-6.375542747502960239e-03,-6.551570591947752931e-02,6.272517160175461459e-04,7.129796823766446079e-02,9.216618992979774827e-02,1.625074882101110868e-02,3.173872632378900438e-02,-6.741311458371404552e-02,7.863555795973409257e-02,1.085811815608248021e-01,-8.588625051991403969e-02,2.848385564126311442e-02,-1.232093644513092279e-02,2.262511423690331813e-02,-9.469773789167562628e-02,1.715511625469265389e-02,2.710068477147668103e-03,-1.397902627950915466e-01,8.804604828499151825e-02,1.509483557517579677e-02,1.700774730701853921e-02,2.015933142332492489e-01,3.599089317505366759e-01
4.701420876077716526e-02,6.069618607696969370e-02,3.604731407174432967e-03,-7.250340809747612969e-02,-4.359308548573870290e-02,-6.451209124405542228e-02,4.460197026223017280e-02,-2.693195591455382204e-02,5.012295032817166984e-02,6.136694785345281344e-02,1.094941738917999396e-01,1.667342763540029249e-01,9.810102840013468217e-02,-1.747646461771470983e-02,3.810045124889265000e-02,3.712546903680953581e-02,-2.559638284144337417e-02,5.528259214839936764e-02,-1.233213711553360695e-02,-1.186854435261755214e-01,-3.183929194939644214e-02,8.615146512071295004e-02,-1.482233271512915090e-02,1.619262894004011577e-01,3.627573832951741517e-01
5.831580874516972823e-02,5.792362855891075579e-02,-2.260067040206903410e-02,-1.033962804756745069e-01,-8.175877939026193753e-02,-1.115939059483705975e-03,4.949744886821064171e-02,-5.074062825543654981e-02,-8.848824799667115437e-02,9.905776464747106935e-03,1.065877713876228483e-01,2.139200245944591905e-01,-1.169389972532459965e-02,7.754083655165995570e-02,4.427533394169885783e-02,-4.469679496981196487e-03,-2.981699748958425988e-02,-7.658659671447883011e-02,-1.697716326853680041e-02,-1.189319986090030118e-01,-7.140166358943281222e-02,5.230212634349445944e-02,-3.685046848150083654e-02,1.263276097320288893e-01,3.862465355977532933e-01
