7.214840006781741977e+02
5.392500024754554033e+02
5.090619997645262629e+02
4.922000007354654372e+02
5.779519997304305434e+02
5.381679984566289932e+02
4.980420017091091722e+02
4.903369990643113852e+02
5.684950010618194938e+02
5.282890015223529190e+02
5.615219997707754374e+02
5.341399992175865918e+02
5.977299988444428891e+02
5.146629991941154003e+02
4.978010001650545746e+02
5.631749991152901202e+02
5.265559993858914822e+02
5.002360012440476567e+02
4.922410007566213608e+02
5.653990010614506900e+02
5.407219978224020451e+02
5.000749988539610058e+02
5.647180005325935781e+02
5.783740016340743750e+02
5.291310008033178747e+02
4.996850002498831600e+02
4.892649994872044772e+02
8.108940019155852497e+02
6.079689992475323379e+02
5.329179984983056784e+02
5.642470023303758353e+02
5.200330015213694423e+02
4.950660004396922886e+02
4.859790024056565017e+02
7.003540013101883233e+02
5.299420008668676019e+02
5.095930027891881764e+02
5.728729993279557675e+02
5.207950016483664513e+02
5.015089991502463818e+02
4.914589990221429616e+02
6.049939984222874045e+02
5.493890021170955151e+02
5.016680006519891322e+02
4.943240019201766700e+02
5.773410011897794902e+02
5.178290011826902628e+02
4.951760020048823208e+02
5.056459995103068650e+02
6.422549995477311313e+02
5.307130013534333557e+02
5.229989983490668237e+02
5.748670009779743850e+02
5.271269983495585620e+02
5.059159993834327906e+02
6.711690002703107893e+02
6.773909990442916751e+02
5.403620016295462847e+02
5.052950000390410423e+02
5.654899978253524750e+02
5.239509991952218115e+02
5.063680000603199005e+02
4.961280028510373086e+02
6.331969998427666724e+02
5.275379990052897483e+02
5.665509997925255448e+02
5.752580000262241811e+02
5.288499996822793037e+02
5.029709973314311355e+02
5.025299979024566710e+02
5.647079997288528830e+02
5.987419972370844334e+02
5.173179997655097395e+02
5.008070002077147365e+02
5.857879987161140889e+02
5.844349980179686099e+02
5.327569997461978346e+02
5.275880030239932239e+02
6.354709985316731036e+02
6.065269990358501673e+02
5.214059965510386974e+02
5.897959999856539071e+02
6.109549976827111095e+02
5.296020026435144246e+02
5.574339993472676724e+02
6.348210008582100272e+02
5.317359973560087383e+02
5.063169992354232818e+02
5.633549990307074040e+02
5.303229991113767028e+02
5.094339976494666189e+02
4.960779988323338330e+02
6.309029995463788509e+02
5.367449994082562625e+02
5.746370006818324327e+02
6.009969984006602317e+02
5.342500007827766240e+02
5.129199998918920755e+02
5.030110005463939160e+02
5.835229967487975955e+02
