3.113502014420899688e-01,-6.000000000000000125e-03,3.213387242700767588e-01,-6.000000000000000125e-03,2.907333860791450064e-01,-6.000000000000000125e-03,2.910583132152645969e-01,-6.000000000000000125e-03,2.966396136066683509e-01,-6.000000000000000125e-03,2.768900300981294027e-01,-6.000000000000000125e-03
3.221442726731297279e-01,-1.229482260785674796e-02,3.348008177531405782e-01,-1.251041193478610869e-02,2.908496817963712178e-01,-1.182768021297035850e-02,2.995660738760657638e-01,-1.185984357384880540e-02,2.918234189998843431e-01,-1.200189939313599588e-02,2.733435621345100541e-01,-1.152791077884923743e-02
3.171636399055046684e-01,-1.886200345584205726e-02,2.996308613440152868e-01,-1.935190077088477442e-02,2.847216203129457890e-01,-1.767862340009737285e-02,2.892620856815583674e-01,-1.795398844389928944e-02,3.082002222320573415e-01,-1.793694342907944245e-02,2.907976072773364451e-01,-1.701283412048290242e-02
3.130970215892190378e-01,-2.538489204270983485e-02,2.953798668521558368e-01,-2.548281056571734260e-02,2.707285923045215092e-01,-2.348356994815753093e-02,3.064043320956965077e-01,-2.385644634532849487e-02,2.894068774303334424e-01,-2.426715390699895128e-02,2.868360388967106656e-01,-2.290961100726910185e-02
2.938677940214713957e-01,-3.187398195232968301e-02,2.784922379657076563e-01,-3.158341765500963932e-02,2.928808277311548136e-01,-2.901191370679437331e-02,3.128707229392046485e-01,-3.021013991712206970e-02,2.835845146102407011e-01,-3.021874184664546936e-02,2.938069529407593694e-01,-2.878569776197696314e-02
2.931848264180835772e-01,-3.799974542735641558e-02,3.097463017975576882e-01,-3.735656925463473610e-02,2.987582274352314493e-01,-3.507611532045872005e-02,3.231724590031861410e-01,-3.673485389579501936e-02,2.882395022749618674e-01,-3.607323185443748331e-02,2.915015889023454543e-01,-3.488240516708283889e-02
3.003172751190801293e-01,-4.412643082422999796e-02,3.039655633443666960e-01,-4.384922465206739228e-02,2.678298679591501474e-01,-4.127144032154417969e-02,3.080122051254842730e-01,-4.352083626139947176e-02,2.754414013475550149e-01,-4.206443641834546610e-02,2.988824484702422568e-01,-4.096936248545671871e-02
3.079672207512382243e-01,-5.045173604485092556e-02,2.715879769029370672e-01,-5.028670208454263935e-02,2.711652176284628513e-01,-4.685820703035062373e-02,3.073398506774939198e-01,-5.006896909236236565e-02,3.110052971325633631e-01,-4.782823734002931981e-02,3.103958081544267444e-01,-4.726749399468327395e-02
2.875542422363628892e-01,-5.701036472611925587e-02,2.838927854628942038e-01,-5.605512556579158451e-02,2.813328784782423431e-01,-5.259221555949361582e-02,3.229575990210163394e-01,-5.661099181437839051e-02,2.796281472140658697e-01,-5.439823489659106892e-02,3.222466525893873390e-01,-5.381893710358683081e-02
2.720388431055245637e-01,-6.314878920515834548e-02,2.607694902947352289e-01,-6.214417857606729934e-02,2.759156071495562634e-01,-5.856212559727569378e-02,3.335792265362403919e-01,-6.356074896059732415e-02,3.007792478552595572e-01,-6.030600775180627177e-02,3.142182840414330380e-01,-6.072702284970359077e-02
2.704720907099373295e-01,-6.902645961685892340e-02,2.875379194946434125e-01,-6.779649954629492214e-02,2.656856349003176021e-01,-6.447075083620477931e-02,2.988143846952803773e-01,-7.077470125130980172e-02,2.967974598857628932e-01,-6.671415556955130610e-02,3.231063520524758981e-01,-6.750485703810710225e-02
2.894089687594378901e-01,-7.487801588878412185e-02,2.869888793945114536e-01,-7.408370578411091478e-02,2.643789946565649474e-01,-7.020884117383004164e-02,3.082040879486221407e-01,-7.730177642456585729e-02,2.943837733677049928e-01,-7.310847807177828228e-02,3.134337400545644248e-01,-7.452958726650350807e-02
2.854657335636897608e-01,-8.119344191515744102e-02,2.712444967394778139e-01,-8.038752899062512336e-02,2.578583311808905765e-01,-7.595239813902135428e-02,2.952522004740352202e-01,-8.408317478539287237e-02,3.004844661262932037e-01,-7.949746538047694489e-02,2.967596887743771394e-01,-8.137899878751127247e-02
