p,0.22411718000697303,-0.24505963040308842,0.14208652744188505,-0.23835393992985676,0.21308662830552424,-0.24402173982935099,0.20951329169292116,-0.26804907920604409,0.2830802263048543,-0.2569334888275972,0.25032531739971009,-0.25045346106273314
H,0.035838049917495785,0,0,0,0,0,0,0,0,0,0,0
H,0,0.57336593415063208,0,0,0,0,0,0,0,0,0,0
H,0,0,0.035854411301393843,0,0,0,0,0,0,0,0,0
H,0,0,0,0.57375531641220801,0,0,0,0,0,0,0,0
H,0,0,0,0,0.035842169285393202,0,0,0,0,0,0,0
H,0,0,0,0,0,0.57308718156523708,0,0,0,0,0,0
H,0,0,0,0,0,0,0.035836255763017577,0,0,0,0,0
H,0,0,0,0,0,0,0,0.57177109361778167,0,0,0,0
H,0,0,0,0,0,0,0,0,0.035823496364070839,0,0,0
H,0,0,0,0,0,0,0,0,0,0.57215432858527515,0,0
H,0,0,0,0,0,0,0,0,0,0,0.035838808802600167,0
H,0,0,0,0,0,0,0,0,0,0,0,0.57288955773643235
