p,-0.10244860358298227,-0.39907327476057985,-0.094810939960111931,-0.34412954153362962,-0.022213175561904958,-0.41472539936933339,-0.03157293008133015,-0.45185944973494285,0.013567910285007921,-0.51047180833889294,-0.0094921522092008184,-0.46552655680934191
H,0.03623269548893579,0,0,0,0,0,0,0,0,0,0,0
H,0,1.2768651658120975,0,0,0,0,0,0,0,0,0,0
H,0,0,0.036232045943142686,0,0,0,0,0,0,0,0,0
H,0,0,0,1.2788638869892401,0,0,0,0,0,0,0,0
H,0,0,0,0,0.036231657370543208,0,0,0,0,0,0,0
H,0,0,0,0,0,1.2761542353159325,0,0,0,0,0,0
H,0,0,0,0,0,0,0.03623254132089726,0,0,0,0,0
H,0,0,0,0,0,0,0,1.2735715992521786,0,0,0,0
H,0,0,0,0,0,0,0,0,0.036227521439828124,0,0,0
H,0,0,0,0,0,0,0,0,0,1.2688615330249171,0,0
H,0,0,0,0,0,0,0,0,0,0,0.03622744288323914,0
H,0,0,0,0,0,0,0,0,0,0,0,1.2732246198827937
