p,1.3130818605422974,0.8058546781539917,0.15340320765972137,0.22324234247207642
H,0,0,0.65327119827270508,0
H,0,0,0,0.65327119827270508
H,0.65323048830032349,0.0048992694355547428,0,0
H,-0.0048992694355547428,0.65323048830032349,0,0
H,0,0,-0.45227482914924622,0
H,0,0,0,-0.45227482914924622
H,-0.45224672555923462,-0.0033918784465640783,0,0
H,0.0033918784465640783,-0.45224672555923462,0,0
H,0.45298194885253906,0,0,0
H,0,0.45298194885253906,0,0
H,0,0,0.45177671313285828,0
H,0,0,0,0.45177671313285828
