p,0.72270691394805908,0.96945089101791382,0.0056333653628826141,-0.11919334530830383
H,0.82131540775299072,0.086360752582550049,0,0
H,-0.086362347006797791,0.82097870111465454,0,0
H,-0.45566469430923462,-0.13690972328186035,0,0
H,0.13695923984050751,-0.45549577474594116,0,0
H,0.33339190483093262,0.13094472885131836,0,0
H,-0.13099154829978943,0.33326917886734009,0,0
H,0,0,-0.35724091529846191,0
H,0,0,0,-0.35724091529846191
H,0.068770565092563629,0,0,0
H,0,0.068777255713939667,0,0
H,0,0,0.45977559685707092,0
H,0,0,0,0.45977559685707092
