0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.330250809688863445e-02,-6.428115968670845837e-02,-7.596729977869923212e-02,5.740645247409356666e-02,1.266481594079207629e-01
3.649645597458395230e-03,-7.110563583146956024e-02,-4.634496252722014598e-02,-2.751734378581370544e-02,8.929944636256550994e-02
2.338412461083994032e-02,-7.285127508054130285e-02,-4.049831685544098142e-02,-1.612085027469469661e-02,8.805748716820624433e-02
2.373625496172293570e-02,-9.557587197959821479e-02,6.044412052758157960e-03,-4.251025438479442975e-02,1.074328336645363063e-01
1.516231607353424327e-02,-1.099117048001154867e-01,-1.830781881397403055e-03,-4.265553148529014488e-02,1.188836608175039278e-01
2.350462162669098021e-03,-3.538988505020915221e-02,2.404786891967672369e-03,-3.858388527914424770e-02,5.246396705811618572e-02
4.466481133783017921e-02,3.861349673557790130e-02,-1.210363871357992421e-02,1.003791622174424192e-02,6.109996181812289706e-02
2.865076264977384213e-02,1.048679832484344931e-02,4.992149753842975435e-02,-1.198278994178375578e-03,5.851863744609021867e-02
-1.992167722325677293e-02,5.419589826195464477e-02,6.988959601362987328e-02,-4.606664033788038237e-02,1.016895254919393532e-01
4.067826090208226386e-02,-3.424647670890146323e-02,9.673173207902771575e-03,-7.297538356862791342e-02,9.081034612801375250e-02
-1.639968156563187396e-02,-3.904435526356775377e-02,3.642074530155524348e-02,-4.147347890033070694e-04,5.585744289410127933e-02
2.602235337460512277e-03,-1.147292808373323592e-02,6.413416175075604964e-02,-1.129463362677826654e-02,6.617521560071665254e-02
-4.848651906296930214e-02,1.241348481202930731e-02,3.589125988848795856e-02,1.457901452625604000e-02,6.329113158225199709e-02
-7.134835454007615319e-02,-2.901211725226437999e-02,5.896728203668988311e-04,-3.989642918694857876e-02,8.674308859465301724e-02
-2.050101084195743439e-02,-6.483824265504878337e-02,3.371417522839972869e-02,-3.381141076245908206e-02,8.309119246476139031e-02
