p,1.0340532064437866,0.15166309475898743,0.059079963713884354,0.034622326493263245
H,-4.9761673948101048e-11,0.050316732376813889,0,0
H,0.05031672865152359,-3.5920339619410768e-11,0,0
H,0,0,0.050006862729787827,0
H,0,0,0,0.050006862729787827
H,0.030187003314495087,0.00090573070337995887,0,0
H,-0.00090573081979528069,0.030187001451849937,0,0
H,0,0,0.030069602653384209,0
H,0,0,0,0.030069602653384209
H,0.069756530225276947,0,0,0
H,0,0.069756515324115753,0,0
H,0,0,0.068264201283454895,0
H,0,0,0,0.068264201283454895
