1,0,0,0
0.95982054102988468,-0.11013954366956438,0,0
1.0019276218487927,-0.087069513732644904,0,0
0.95294549754625391,0.0068256566178428735,0,0
1.0005537677221421,0.0077681889433256282,0,0
1.0364211757979953,0.024918268623345927,0,0
1.046624368517342,0.097091674705169231,0,0
1.0854200189654601,0.17692069151059547,0,0
1.0386534488849619,0.24746745452315269,0,0
0.93385285951059915,0.26166623089580976,0,0
0.98575764762197038,0.3759121579861332,0,0
0.86756521545877197,0.49755192441406992,0,0
0.82057559290441096,0.52761312967175855,0,0
0.79530139550766332,0.53438398735868498,0,0
0.75725607645757065,0.68586287527102963,0,0
0.67826740350356884,0.78341412665704457,0,0
