p,0.95051969186543839,0.15226462530660867,-0.17836713128951787,0.012205259675120976
H,0,0.0068418116543238101,-0.00022386420706654942,0.16491147707433695
H,0.0068418116543238084,0,0.16491147707433693,0.00022386420706654934
H,0.0084953967931266292,9.9669577997864723e-05,0.13961618295110154,0.00024891057242949917
H,-9.9669577997864669e-05,0.0084953967931266274,-0.00024891057242949923,0.13961618295110151
H,0.010659631708902457,0.0002533291157450282,0.13745881025125037,-0.00011810441067162529
H,-0.00025332911574502815,0.010659631708902457,0.00011810441067162508,0.13745881025125034
H,0.0079421572952020816,0.0001460986329780485,0.11338717637185111,0.00015115490505711546
H,-0.00014609863297804847,0.0079421572952020816,-0.00015115490505711565,0.11338717637185111
H,0.14047698539880588,0,0,0
H,0,0.1404769853988059,0,0
H,0,0,0.21165953162093126,0
H,0,0,0,0.21165953162093126
