0.32100000000000001,0.37,0.070000000000000007
0.52100000000000002,0.52100000000000002,0.20000000000000001
0.43099999999999999,0.441,0.20100000000000001
0.371,0.46099999999999997,0.20000000000000001
0.38100000000000001,0.47099999999999997,0.21099999999999999
0.371,0.45099999999999996,0.191
0.37,0.49099999999999999,0.16
0.39100000000000001,0.49099999999999999,0.17999999999999999
0.38100000000000001,0.46199999999999997,0.17999999999999999
0.371,0.441,0.18099999999999999
0.38,0.42999999999999999,0.14999999999999999
0.371,0.46099999999999997,0.17999999999999999
0.371,0.441,0.19
0.52100000000000002,0.53200000000000003,0.19
0.38100000000000001,0.47099999999999997,0.311
