p,0.93211269378662109,0.68478178977966309,-0.093607641756534576,0.013980047777295113
H,0.63552874326705933,0.062051363289356232,-0.30987328290939331,-0.030255354940891266
H,-0.062050599604845047,0.63551896810531616,0.030254844576120377,-0.30986997485160828
H,-0.29091259837150574,-2.6638038441717526e-09,0.5966416597366333,2.6871354030788552e-09
H,2.7093336463224205e-09,-0.29091233015060425,-1.8965333747900104e-09,0.59663832187652588
H,-0.10525505244731903,0.36726874113082886,0.12194910645484924,-0.40268149971961975
H,0.36726760864257812,0.10525472462177277,-0.40268075466156006,-0.12194875627756119
H,-0.39979657530784607,-0.052277140319347382,0.36809492111206055,0.054623499512672424
H,0.052277050912380219,-0.39979571104049683,-0.054623305797576904,0.36809444427490234
H,0.72970932722091675,0,0,0
H,0,0.72970861196517944,0,0
H,0,0,0.74439883232116699,0
H,0,0,0,0.74439835548400879
