0,0,0,0,0
-0.19288146495819092,-0.83298927545547485,-0.22537510097026825,-0.84643220901489258,1.2240570783615112
-0.16966348886489868,-0.75240552425384521,-0.25106090307235718,-0.85202974081039429,1.176386833190918
-0.16029316186904907,-0.74463838338851929,-0.24843189120292664,-0.76468467712402344,1.1075383424758911
-0.17170435190200806,-0.73801612854003906,-0.23921018838882446,-0.68364405632019043,1.0482083559036255
-0.17912369966506958,-0.72031360864639282,-0.19002009928226471,-0.66172713041305542,1.0123869180679321
-0.090058267116546631,-0.66921710968017578,-0.20877015590667725,-0.63494342565536499,0.95010536909103394
-0.052635550498962402,-0.62331342697143555,-0.21406906843185425,-0.58751082420349121,0.88446855545043945
0.032639265060424805,-0.52197730541229248,-0.19648897647857666,-0.47733423113822937,0.73483431339263916
0.043716132640838623,-0.42987304925918579,-0.1578088253736496,-0.37587025761604309,0.5940403938293457
0.10309243202209473,-0.37255671620368958,-0.18958587944507599,-0.25292220711708069,0.49933856725692749
0.14674323797225952,-0.22630229592323303,-0.15300406515598297,-0.18142643570899963,0.35926604270935059
0.14703023433685303,-0.062724292278289795,-0.16158807277679443,-0.017661672085523605,0.22797995805740356
0.16896522045135498,0.039994955062866211,-0.19370236992835999,0.026290390640497208,0.26145866513252258
0.20635306835174561,0.028832495212554932,-0.21751308441162109,-0.013517716899514198,0.30150881409645081
0.19007390737533569,0.04078829288482666,-0.20272690057754517,-0.061806332319974899,0.28759345412254333
