p,0.14847095846598804,0.23114238970599693,0.09516930517864533,-0.021004139526965757,0.14766765919813118,1.03070458106963,0.19225443998901925,0.11546918044682092,0.21204792055826796,-0.77050161349849,0.16971266571151028,-0.71367252553133698
H,0,0,0,0,0,0,0,2.7844271564361533,0,0,0,0
H,0,0,0,0,0,0,0,0,0,2.7833409773554774,0,0
H,-3.3787569610239302e-24,9.0736519624023842e-21,-2.815671494784972e-16,7.648653577404908e-13,2.8319500807757285e-11,-3.6532317963872008e-08,0.0043405404008894088,2.4491013925486529,-2.0010644895982444e-22,4.0882989023611046e-19,6.3899925585282536e-16,1.2488784165892172e-13
H,-4.0756655300284506e-29,5.7752585759723286e-26,-4.3191114499014846e-22,1.1758633484525335e-18,4.3623740852279029e-17,-5.6274875126035684e-14,-1.9959024420944426e-22,1.1305907590407855e-18,0.0043514768573200552,2.4490568539959763,-8.3523457083869741e-12,-1.6324063271687075e-09
H,-4.3015384517686652e-24,1.1551781695008877e-20,-3.5846671844357998e-16,9.737598130613854e-13,3.6053916592611338e-11,-4.6509758549254114e-08,0.0055259971792179091,-1.7519130949186219,-2.547580647489696e-22,5.2048653199076189e-19,8.1351807821936601e-16,1.5899629930512877e-13
H,-5.1884615677569804e-29,7.3521016247577523e-26,-5.4983765472326548e-22,1.4969142456440525e-18,5.5534513611635819e-17,-7.1639840087594536e-14,-2.5408520491933077e-22,1.4392806914416652e-18,0.0055395788174579241,-1.7515911197327543,-1.063282165557959e-11,-2.0781090668691464e-09
H,0,0,0,0,0,0,0,0,0,0,0,1.3990367523478151
H,0,1.3985530110050985,0,0,0,0,0,0,0,0,0,0
H,-3.3627154591668714e-16,8.6379408226711381e-13,6.6829461582108707e-11,-1.3393040976009826e-07,0.0049746195454996797,-1.3584934591954145,1.5532008259371909e-11,-8.7135921597976235e-08,2.3987594543904858e-17,1.4949046200337503e-14,3.0685765674868257e-22,6.9092853297260182e-20
H,3.3955788023877231e-11,-8.7017395102485025e-08,0.0049822590685952512,-1.3569631029218343,6.6738324000538788e-11,-1.3381342346384917e-07,-1.5421667565105339e-16,8.6506151748932083e-13,-2.3717315957242052e-22,-1.4789085933673563e-19,-3.635687479565949e-28,-1.6023055790890189e-25
H,-2.0309955899635056e-35,-3.2259476259842447e-32,-5.1189265946935779e-28,9.0123638542787653e-25,4.3145614159687394e-22,1.4659198093875615e-19,4.9276750671990381e-16,3.1332151286161347e-13,-6.4576120033445513e-12,-1.9782578180166678e-06,0.0070967832186958277,-1.1426583434547237
H,0.0070940003078296676,-1.1425926401331035,4.782129024314453e-11,-2.0318922365650631e-06,-4.7293878350151214e-16,1.2876853967931459e-12,-2.606236255954059e-24,1.3688171228873792e-20,-3.1519341856855771e-29,-1.8749257188696574e-26,-2.0315340173916853e-35,-1.9181263548806261e-32
H,0.036125101851815014,0,0,0,0,0,0,0,0,0,0,0
H,0,2.7288050074024581,0,0,0,0,0,0,0,0,0,0
H,0,0,0.040398791265736818,0,0,0,0,0,0,0,0,0
H,0,0,0,3.0841177441405421,0,0,0,0,0,0,0,0
H,0,0,0,0,0.040380931806266271,0,0,0,0,0,0,0
H,0,0,0,0,0,3.0843898241989898,0,0,0,0,0,0
H,0,0,0,0,0,0,0.028533851600212556,0,0,0,0,0
H,0,0,0,0,0,0,0,0.54862252534841316,0,0,0,0
H,0,0,0,0,0,0,0,0,0.028568988509202014,0,0,0
H,0,0,0,0,0,0,0,0,0,0.54921595386379896,0,0
H,0,0,0,0,0,0,0,0,0,0,0.036136264945186458,0
H,0,0,0,0,0,0,0,0,0,0,0,2.7291575165794133
