p,0.26556345291636335,-0.1308984176113048,0.25909910695107036,-0.13208464931209776,0.2715186199231962,-0.12267928490088778,0.27686644692007423,-0.13880448685656011,0.28638327344269571,-0.12016070727380936,0.26178749228836307,-0.13435468188285354
H,0,0,0,0,0,0.1450653504202242,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0.14499819442426451,0,0
H,0,0,0,0.14498081303414206,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0.14477891085994249,0,0,0,0
H,0,0,0,0,0.00077422794757714972,0.1441180540422575,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0.00077412025250957672,0.14405798571548609,0,0
H,0,0,0.00077421548194188264,0.14404321076663854,0,0,0,0,0,0,0,0
H,0,0.14400703274378088,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0,0.14393838799189648
H,0,0,0,0,0,0,0.00077326588219693354,0.14386331172758959,0,0,0,0
H,0.00077117427665482872,0.14339348363952881,0,0,0,0,0,0,0,0,0,0
H,0,0,0,0,0,0,0,0,0,0,0.00077124076833240233,0.14335226549328725
H,0.035862967445750855,0,0,0,0,0,0,0,0,0,0,0
H,0,0.15197930080597474,0,0,0,0,0,0,0,0,0,0
H,0,0,0.0358624856114012,0,0,0,0,0,0,0,0,0
H,0,0,0,0.15308406221966436,0,0,0,0,0,0,0,0
H,0,0,0,0,0.035857941245992078,0,0,0,0,0,0,0
H,0,0,0,0,0,0.15312664232272682,0,0,0,0,0,0
H,0,0,0,0,0,0,0.035849247255151533,0,0,0,0,0
H,0,0,0,0,0,0,0,0.15291764368017546,0,0,0,0
H,0,0,0,0,0,0,0,0,0.035867759117997416,0,0,0
H,0,0,0,0,0,0,0,0,0,0.15307795055814369,0,0
H,0,0,0,0,0,0,0,0,0,0,0.03585782816955007,0
H,0,0,0,0,0,0,0,0,0,0,0,0.15192530475791499
