p,0.25684777567290568,-0.15896787843814031,0.27546975197116857,-0.10887777030510477,0.28952868651511743,-0.11712704582998995,0.29380049004306397,-0.14350443341370991,0.2533327865300215,-0.1427095801933333,0.26458639450186239,-0.13134554434142348
H,-2.0442792850197571e-21,1.0936129692037633e-16,2.7800600663956497e-13,-7.6457609870601301e-09,0.0019199817093125578,0.33116622645985155,1.2989471207365984e-13,-7.6638462612370251e-09,0,-4.5815005700360491e-19,0,0
H,1.4307280833069581e-13,-7.653860207723083e-09,0.0019201911326802512,0.33105747553695991,2.7756609422395487e-13,-7.6355551726720124e-09,-1.8538245402483655e-21,1.0937647918812301e-16,0,6.5386019586989668e-27,0,0
H,0.0017765866673917202,0.29784169037396263,1.28525369510708e-13,-5.6075775379305984e-09,-1.8335139643846681e-21,1.0169048335228525e-16,-2.4938493639278389e-31,1.4713823079255542e-26,0,8.7960257196153539e-37,0,0
H,0,0,0,0,0,0,0,0,0,-5.6195706357720332e-09,0.0017766358139711417,0.29776764439109937
H,0,0,0,0,0,0,0,0,0,0.17857294411745803,0,0
H,0,0,0,0,0,0,0,0.17829704781736871,0,0,0,0
H,0,0,0,0,0,0,0,-2.9507568934620634e-09,0.00083657842330109268,0.15618445759848204,0,-2.9507568934620634e-09
H,-1.2942562332726222e-31,6.9237868453285784e-27,-8.6427198189416008e-22,4.7867412165565525e-17,6.0462418322994916e-14,-2.9373483446492253e-09,0.00083506439520994241,0.15596558426590856,0,-2.9453454583290675e-09,0,0
H,0,0,0,0,0,0,0,8.1223538803704813e-07,0.0010411318240416446,0.15325505589518057,0,8.1223538803704813e-07
H,-1.611421282945924e-31,8.6205012533969778e-27,-1.0760668792427166e-21,5.9597601108782383e-17,7.5279087092123646e-14,8.1212451077568207e-07,0.0010397018028409383,0.15308042175317657,0,8.1211455392258403e-07,0,0
H,0.0011243736319839015,0.15082709536143341,8.1341675681372528e-14,7.4406121132104201e-07,-1.16040201880781e-21,6.4358300218965327e-17,-1.5783178599763903e-31,9.3121461506180217e-27,0,5.5668657020305509e-37,0,0
H,0,0,0,0,0,0,0,0,0,7.4399911035606369e-07,0.0011244824516010226,0.15079248755315075
H,0.034614470145139284,0,0,0,0,0,0,0,0,0,0,0
H,0,0.081300839582516896,0,0,0,0,0,0,0,0,0,0
H,0,0,0.03588758051385172,0,0,0,0,0,0,0,0,0
H,0,0,0,0.23133830758832141,0,0,0,0,0,0,0,0
H,0,0,0,0,0.035871512808231705,0,0,0,0,0,0,0
H,0,0,0,0,0,0.23141600411574612,0,0,0,0,0,0
H,0,0,0,0,0,0,0.035132735376520903,0,0,0,0,0
H,0,0,0,0,0,0,0,0.025738123443479765,0,0,0,0
H,0,0,0,0,0,0,0,0,0.035147143499329542,0,0,0
H,0,0,0,0,0,0,0,0,0,0.025791955814727967,0,0
H,0,0,0,0,0,0,0,0,0,0,0.034622352852117969,0
H,0,0,0,0,0,0,0,0,0,0,0,0.081249117819142153
