2.327282103640438971e-01,2.158549593330091332e-01,2.458928252092417721e-01,2.776725615389613044e-01,2.444582398821270042e-01,2.435660487108274042e-01
2.255893210056243436e-01,2.314861978572647083e-01,2.553262367843660008e-01,3.113845551543438783e-01,3.008969526822513063e-01,2.444374387072456856e-01
2.192231127423403814e-01,2.379467234330730208e-01,2.083071814837301750e-01,2.955296415283129030e-01,2.855883496436514291e-01,2.302936884060346190e-01
1.901251841084841687e-01,1.947073882156442060e-01,2.442588426314848959e-01,2.574504613408483134e-01,2.451638409294208121e-01,2.527010313924332174e-01
2.060826222139830466e-01,2.396066256295217856e-01,2.044701923875079097e-01,2.554999442167353862e-01,2.550589261784216855e-01,2.280696866303986159e-01
2.131177059122178474e-01,2.238299261472720958e-01,2.337003375298805641e-01,2.863834396373328151e-01,2.909801514664440703e-01,2.227661548312963036e-01
2.082371184903161476e-01,1.777580358848248054e-01,2.563747418365254771e-01,2.549162748658913014e-01,2.634239733593664035e-01,2.183198721483760041e-01
2.345213393576631167e-01,1.830997122098756147e-01,2.502170332520613494e-01,2.494722580710495574e-01,2.829095864967667295e-01,2.271460468553516687e-01
2.460249456127335810e-01,1.925672292441371891e-01,2.547190527021290229e-01,2.160817482356079122e-01,2.852292512701839478e-01,2.419600159950847651e-01
1.942950942568585082e-01,1.685144577903883722e-01,2.310018391111738900e-01,2.611356957608378382e-01,2.541342879101325947e-01,2.255924733072079968e-01
2.069061917254221283e-01,2.013408786992140209e-01,2.037264995792751610e-01,2.169012083459567752e-01,2.779447426834835144e-01,2.356669373235395215e-01
1.998328416420843967e-01,1.617266407725494459e-01,1.843425684200761805e-01,2.288035694045261470e-01,2.566565101598186072e-01,2.240488143103434304e-01
2.342752865462588985e-01,1.692487338479795600e-01,2.195839906466728608e-01,2.251799616401232440e-01,2.608388137568921072e-01,2.202002862920363624e-01
2.251734889538664075e-01,1.362540479816081729e-01,2.148682389901495071e-01,2.069674098914640048e-01,2.913045049227568351e-01,2.601693634842868752e-01
1.799754926085820328e-01,1.345297968721716197e-01,1.717234327438447450e-01,2.323874407081842897e-01,2.594331494063398247e-01,2.129502727072579427e-01
1.817385399512497501e-01,1.165326172585382514e-01,1.845006114923752050e-01,2.138749612271415024e-01,2.803051379164738233e-01,2.095691550110762857e-01
1.641703497158361336e-01,1.208126933612251597e-01,1.829608998644686180e-01,2.044616527036450804e-01,2.785868684874032719e-01,2.360385749803741995e-01
1.912644823128526184e-01,1.004447761249079030e-01,2.158902009531276089e-01,1.954497703976187939e-01,2.503741244185230252e-01,2.147501224932031050e-01
1.412691506231119054e-01,7.569772041496558579e-02,1.939187911987557411e-01,1.683513995283387465e-01,2.676362451626760341e-01,2.521784021350157445e-01
1.360705707468325421e-01,1.117553567799202674e-01,1.888044992958803903e-01,1.607041053521652274e-01,2.701868272755088007e-01,1.924105993909596413e-01
1.209189991194498798e-01,1.168731560032611055e-01,1.615676276642069864e-01,1.825309524261446437e-01,2.398330062336534452e-01,2.250717922620670275e-01
1.349122246112300916e-01,8.801874387989197523e-02,1.621786112513461942e-01,2.029324053343669609e-01,2.700084012998686389e-01,2.052229765138394169e-01
1.220006431835501948e-01,7.846615355970755490e-02,1.397171594748642109e-01,1.926677189551238289e-01,2.516325636452541592e-01,2.062150357070937079e-01
1.463684058816423494e-01,1.011686556948363236e-01,1.110573001159167184e-01,1.567383732388462347e-01,2.292694972469551118e-01,1.910208130955106109e-01
1.486366950687349753e-01,9.321525348216574969e-02,1.555469973579692577e-01,1.952069768608930278e-01,2.117635124906489530e-01,1.677151523089660534e-01
1.022033330945688601e-01,4.321084905580713231e-02,1.162326392741913905e-01,1.701578263430609805e-01,2.410552834149545798e-01,1.680217440493562420e-01
1.394873068878136335e-01,4.414814879975989537e-02,1.119925892360315312e-01,1.260586151778154695e-01,2.024617145703514476e-01,1.639533065746943408e-01
1.464978919367418142e-01,3.386310546461070159e-02,1.061636580880396807e-01,1.172110524774502838e-01,1.894158917982552703e-01,1.596159031306327858e-01
8.439912573839775112e-02,7.037668363766758084e-02,8.553887629172765572e-02,1.011171348890633342e-01,1.980931944959428981e-01,2.046745823754781979e-01
7.903524920463547709e-02,2.478861813253918286e-02,1.041897876691097180e-01,1.169574810217832023e-01,2.362743132559966819e-01,1.616160493318493929e-01
1.229863047397022069e-01,5.829069511942722853e-02,1.178152379143557749e-01,1.143009830459678078e-01,2.174409789003912408e-01,1.455049546599921362e-01
9.830436830580598084e-02,2.007740625079449531e-02,5.772796267077467958e-02,1.145872539907249049e-01,2.088687652848799370e-01,1.579340938955403895e-01
1.102791257330686392e-01,1.298288499425629544e-02,8.463867820684023435e-02,1.119783342007489718e-01,2.154458564039132829e-01,1.442439122098745086e-01
9.520175131145018621e-02,1.097203379301609980e-02,7.526270766130065126e-02,8.149402247556322698e-02,1.966685953385588215e-01,1.203419523934544932e-01
4.936847169008029557e-02,1.011852455946747435e-02,7.977689584476833906e-02,7.360196710772087814e-02,1.643473073871261625e-01,1.379094873776740837e-01
4.170271704741179697e-02,4.788453813876419191e-03,8.022244641196898951e-02,8.935441956775061478e-02,1.950895789533271252e-01,9.690865711016956319e-02
5.741662157249616955e-02,2.885933146960508594e-02,9.879427345742822220e-02,6.264488673751120174e-02,1.329629549034473668e-01,1.300055370401864696e-01
6.578473774203047464e-02,1.125663279856924798e-02,5.160366171195609336e-02,7.371214248142869685e-02,1.349685965401233867e-01,1.309772184046356647e-01
1.450667211372336229e-02,1.003983652268193756e-02,5.482189572630863372e-02,4.262370120739106261e-02,1.586170074669784047e-01,8.366099856877701191e-02
1.444866955315465135e-03,-4.155166340065574726e-02,8.005892765769077185e-03,5.042165999036766350e-02,1.201337672610642282e-01,1.357208746385166753e-01
1.573852886361742920e-02,-2.570791959782174618e-02,4.668784681867959446e-02,4.244376590017096690e-02,8.437501795844237762e-02,6.796706622734577374e-02
1.709865240970330491e-02,-6.527898799301137811e-02,-5.700234217296342581e-03,4.889145998961060696e-03,1.239553266558695577e-01,9.298887345183336206e-02
-2.499642288729703871e-02,-5.023009181245109006e-02,5.673067583125048635e-03,-1.447326697643415427e-02,1.078014116115174753e-01,6.056614798128817645e-02
-4.014275270251438377e-02,-3.309122238300066243e-02,3.447896332401820252e-02,2.534528415002598387e-02,7.170202648517755295e-02,8.604852699327072973e-02
-4.022048182408752975e-02,-5.857788382275533334e-02,-9.843060513873611028e-03,-2.012868835210447627e-02,4.340560034673682233e-02,3.442439056047248702e-02
-3.662745913170528667e-02,-6.271596652068220368e-02,6.128820994962738168e-03,-2.045402255667116975e-02,4.199058474794756246e-02,4.239548289250625462e-02
-7.688932046324771508e-02,-4.685307742504565831e-02,-1.755412871157059282e-02,1.211735753042251194e-02,5.396442407678277847e-02,1.428053110058485203e-02
-7.467178036760696580e-02,-7.429159974659550747e-02,-2.831628175965149666e-02,-4.264511210824195597e-02,4.735318214047594398e-02,3.277552819075061491e-02
-4.514903847161204353e-02,-6.856089074657764626e-02,-3.351122022691731955e-02,-3.148862834570216596e-02,9.488071144537982976e-03,2.155012322126843849e-03
-6.866003956225402716e-02,-1.128446042139034794e-01,-3.206854452867316518e-02,-3.102571028883788912e-02,-7.313152704843613877e-03,-8.169916480791176994e-04
-9.364739972493629772e-02,-1.272012947243326975e-01,-3.809104899605716271e-02,-2.418861967729238338e-03,3.176872906528101920e-02,-1.181824247529017491e-02
-8.893758646924029843e-02,-1.033319531737599273e-01,-4.317660933303624216e-02,-7.528126884016594911e-02,3.052630346745612705e-02,-2.736201730811358215e-03
-1.041523020507614250e-01,-9.132634871874115157e-02,-1.694151962378175752e-02,-2.378371742053896759e-02,1.278708690450179597e-02,-7.594509892556466392e-03
-1.332197410554166461e-01,-7.439124431687521577e-02,-7.427485411646900237e-02,-5.503895509848219514e-02,2.663913177721497286e-02,5.082959416319417917e-03
