p,0.56106233596801758,0.45636346936225891,-0.61427044868469238,-0.092242836952209473
H,0.019377999007701874,0,0.47106620669364929,0.00074001157190650702
H,-5.6397404107899618e-11,0.019377999007701874,-0.00074001197936013341,0.4710661768913269
H,0.018365912139415741,0.00040393986273556948,0.30084004998207092,-0.0014439607039093971
H,-0.00040393992094323039,0.018365912139415741,0.0014439604710787535,0.30084004998207092
H,-0.0012426918838173151,0.0035321619361639023,0.023910505697131157,-0.25710898637771606
H,0.0035321628674864769,0.0012426918838173151,-0.25710895657539368,-0.023910503834486008
H,0.068880036473274231,0,0.2434944361448288,-0.0011884164996445179
H,9.0571029842667627e-11,0.068880036473274231,0.0011884173145517707,0.2434944212436676
H,0.071102477610111237,0,0,0
H,0,0.07110247015953064,0,0
H,0,0,0.72595798969268799,0
H,0,0,0,0.72595804929733276
